PROTID	DESC	COMPLEXID
Q07020	60S ribosomal subunit, cytoplasmic	CORUM:308
Q07020	Nop56p-associated pre-rRNA complex	CORUM:3055
Q07020	Ribosome, cytoplasmic	CORUM:306
Q07021	Emerin complex 24	CORUM:5611
Q07021	Emerin complex 52	CORUM:5615
Q07021	FIB-associated protein complex	CORUM:1231
Q07021	p32-CBF-DNA complex	CORUM:4498
Q07157	CF IIAm complex (Cleavage factor IIAm complex)	CORUM:1141
Q07157	ZO1-(beta)cadherin-(VE)cadherin-VEGFR2 complex	CORUM:5772
Q07666	ASPP1-SAM68 complex	CORUM:644
Q07666	Sam68-p120GAP complex	CORUM:2578
Q07666	Sam68-p85 P13K-IRS-1-IR signaling complex	CORUM:2577
Q07817	MRIT complex	CORUM:5749
Q07820	MCL1-BAK1 complex	CORUM:5823
Q07864	DNA synthesome complex (17 subunits)	CORUM:1111
Q07864	RC complex during G2/M-phase of cell cycle	CORUM:1005
Q07864	RC complex during S-phase of cell cycle	CORUM:1004
Q07889	BCR-ABL (p210 fusion protein)-GRB2-SOS1 complex	CORUM:2893
Q07889	LAT-PLC-gamma-1-p85-GRB2-SOS signaling complex, C305 activated	CORUM:2922
Q07889	PLC-gamma-1-SLP-76-SOS1-LAT complex	CORUM:2547
Q07954	APP-FE65-LRP complex	CORUM:143
Q07954	LRP-1-Alpha-2-M-annexin VI complex	CORUM:2710
Q07954	MMP-9-TIMP-1-LRP complex	CORUM:2709
Q07955	17S U2 snRNP	CORUM:2755
Q07955	C complex spliceosome	CORUM:1181
Q07955	CDC5L complex	CORUM:1183
Q07955	Spliceosome	CORUM:351
Q08170	PGC-1-SRp40-SRp55-SRp75 complex	CORUM:2589
Q08170	Spliceosome	CORUM:351
Q08209	Kinase-scaffold-phosphatase complex, PKA-AKAP79-CaN	CORUM:517
Q08209	MR-UBC9-SRC1 complex	CORUM:786
Q08211	DGCR8 multiprotein complex	CORUM:3082
Q08211	DHX9-ADAR-vigilin-DNA-PK-Ku antigen complex	CORUM:3102
Q08211	GammaH2AFX-NDHII-Ku70-DNA complex	CORUM:3618
Q08211	Nop56p-associated pre-rRNA complex	CORUM:3055
Q08211	SMN-PolII-RHA complex	CORUM:1749
Q08211	STAT6-p100-RHA complex	CORUM:3129
Q08211	Spliceosome	CORUM:351
Q08211	Toposome	CORUM:924
Q08499	AKAP250-PKA-PDE4D complex	CORUM:621
Q08722	ITGA2-ITGB1-CD47 complex	CORUM:2429
Q08722	ITGA2b-ITGB3-CD47-FAK complex	CORUM:2896
Q08722	ITGA2b-ITGB3-CD47-SRC complex	CORUM:2377
Q08722	ITGA2b-ITGB3-CD9-GP1b-CD47 complex	CORUM:2872
Q08722	ITGA4-ITGB1-CD47 complex	CORUM:2423
Q08722	ITGAV-ITGB3-CD47-FCER2 complex	CORUM:2355
Q08722	ITGB3-ITGAV-CD47 complex	CORUM:2356
Q08881	ITK-SLP-76 complex, anti-TCR stimulated	CORUM:2963
Q08881	SLP-76-PLC-gamma-1-ITK complex, alpha-TCR stimulated	CORUM:2960
Q08945	CEN complex	CORUM:929
Q08945	FACT complex	CORUM:936
Q08945	FACT complex, UV-activated	CORUM:938
Q08945	FACT-NEK9 complex	CORUM:934
Q08945	H2AX complex, isolated from cells without IR exposure	CORUM:1223
Q08945	Toposome	CORUM:924
Q08999	E2F4-p130 complex	CORUM:5160
Q08999	Emerin complex 24	CORUM:5611
Q08999	Emerin complex 32	CORUM:5614
Q08999	Emerin complex 52	CORUM:5615
Q08999	LINC complex, quiescent cells	CORUM:5596
Q08999	pRb2/p130-multimolecular complex (DNMT1, E2F4, SuV39H1, HDAC1, RBL2)	CORUM:5117
Q08999	pRb2/p130-multimolecular complex (RB2, E2F4, HDAC1, SUV39H1, P300)	CORUM:5118
Q09028	ALL-1 supercomplex	CORUM:1257
Q09028	Anti-HDAC2 complex	CORUM:632
Q09028	BRG1-SIN3A complex	CORUM:713
Q09028	BRM-SIN3A complex	CORUM:714
Q09028	BRMS1-SIN3-HDAC complex	CORUM:696
Q09028	Chromatin assembly complex (CAF-1 complex)	CORUM:1259
Q09028	EED-EZH2 complex	CORUM:974
Q09028	HCF-1 complex	CORUM:2721
Q09028	HDAC1-associated core complex cII	CORUM:649
Q09028	HDAC1-associated protein complex	CORUM:646
Q09028	HDAC2-asscociated core complex	CORUM:650
Q09028	Histone H3.1 complex	CORUM:1149
Q09028	Histone H3.3 complex	CORUM:1150
Q09028	ING2 complex	CORUM:2851
Q09028	LARC complex (LCR-associated remodeling complex)	CORUM:778
Q09028	LINC complex, S-phase	CORUM:5589
Q09028	LINC complex, quiescent cells	CORUM:5596
Q09028	LINC core complex	CORUM:5593
Q09028	MTA1 complex	CORUM:886
Q09028	MTA1-HDAC core complex	CORUM:889
Q09028	MTA2 complex	CORUM:888
Q09028	MeCP1 complex	CORUM:685
Q09028	Mi2/NuRD complex	CORUM:61
Q09028	NK-3-Groucho-HIPK2-SIN3A-RbpA48-HDAC1 complex	CORUM:3149
Q09028	NRD complex (Nucleosome remodeling and deacetylation complex)	CORUM:614
Q09028	NuRD.1 complex	CORUM:587
Q09028	Polycomb repressive complex 2 (PRC2)	CORUM:996
Q09028	SIN3 complex	CORUM:732
Q09028	SIN3-ING1b complex I	CORUM:738
Q09028	SIN3-ING1b complex II	CORUM:739
Q09028	SIN3-SAP25 complex	CORUM:743
Q09028	SNF2h-cohesin-NuRD complex	CORUM:282
Q09028	hNURF complex	CORUM:100
Q09161	CBC complex (cap binding complex)	CORUM:1172
Q09161	CRM1-RAN-PHAX-CBC complex (cap binding complex)	CORUM:1176
Q09161	NCBP-NIP1 complex	CORUM:1190
Q09161	PHAX-CBC complex (cap binding complex)	CORUM:1174
Q09161	Spliceosome	CORUM:351
Q09472	EGR-EP300 complex	CORUM:5375
Q09472	HES1 promoter corepressor complex	CORUM:2638
Q09472	HES1 promoter-Notch enhancer complex	CORUM:2639
Q09472	ING1-p300-PCNA complex	CORUM:1160
Q09472	Multisubunit ACTR coactivator complex	CORUM:4
Q09472	PIAS3-SMAD3-P300 complex	CORUM:1831
Q09472	TCF4-CTNNB1-EP300 complex	CORUM:5261
Q09472	TCF4-CTNNB1-SUMO1-EP300-HADAC6 complex	CORUM:5260
Q09472	p300-CBP-p270 complex	CORUM:571
Q09472	p300-CBP-p270-SWI/SNF complex	CORUM:570
Q09472	p300-MDM2-p53 protein complex	CORUM:98
Q09472	pRb2/p130-multimolecular complex (RB2, E2F4, HDAC1, SUV39H1, P300)	CORUM:5118
Q09666	DNA ligase IV-XRCC4-AHNK complex	CORUM:336
Q0VAK7	Exon junction complex (F4A3-MLN51-UPF3B-MAGOH-Y14-PYM)	CORUM:755
Q10567	AP1 adaptor complex	CORUM:36
Q10567	Gamma-BAR-AP1 complex	CORUM:144
Q10570	Cleavage and polyadenylation factor (CPSF)	CORUM:1144
Q10570	Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)	CORUM:1147
Q12769	Nup 107-160 subcomplex	CORUM:87
Q12778	FOXO1-FHL2-SIRT1 complex	CORUM:2590
Q12778	SMAD3-SMAD4-FOXO1 complex	CORUM:2761
Q12788	Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)	CORUM:1211
Q12789	5S-DNA-TFIIIA-TFIIIC2 subcomplex	CORUM:1113
Q12789	5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex	CORUM:1114
Q12789	TFIIIC containing complex	CORUM:1105
Q12789	TFIIIC containing-TOP1-SUB1 complex	CORUM:1106
Q12791	BKCA-beta2AR complex	CORUM:672
Q12791	BKCA-beta2AR-AKAP79 signaling complex	CORUM:668
Q12824	ALL-1 supercomplex	CORUM:1257
Q12824	BAF complex	CORUM:1237
Q12824	BAF complex	CORUM:189
Q12824	BRG1-SIN3A complex	CORUM:713
Q12824	BRM-SIN3A complex	CORUM:714
Q12824	BRM-SIN3A-HDAC complex	CORUM:806
Q12824	EBAFa complex	CORUM:1252
Q12824	EBAFb complex	CORUM:1239
Q12824	ETS2-SMARCA4-INI1 complex	CORUM:5293
Q12824	Emerin complex 32	CORUM:5614
Q12824	LARC complex (LCR-associated remodeling complex)	CORUM:778
Q12824	NCOR1 complex	CORUM:1413
Q12824	NUMAC complex (nucleosomal methylation activator complex)	CORUM:86
Q12824	PBAF complex (Polybromo- and BAF containing complex)	CORUM:149
Q12824	RNA polymerase II complex, chromatin structure modifying	CORUM:3064
Q12824	RNA polymerase II complex, chromatin structure modifying	CORUM:3065
Q12824	RNA polymerase II complex, chromatin structure modifying	CORUM:3066
Q12824	RNA polymerase II complex, incomplete (CDK8 complex), chromatin structure modifying	CORUM:3067
Q12824	SIN3-ING1b complex II	CORUM:739
Q12824	SWI-SNF chromatin remodeling-related-BRCA1 complex	CORUM:238
Q12824	WINAC complex	CORUM:1230
Q12824	p300-CBP-p270-SWI/SNF complex	CORUM:570
Q12830	hNURF complex	CORUM:100
Q12834	MAD2-CDC20 complex	CORUM:2718
Q12834	Mitotic checkpoint complex (MCC)	CORUM:190
Q12846	SNARE complex (STX4, SNAP23)	CORUM:805
Q12846	SNARE complex (STX4, SNAP23, VAMP1)	CORUM:730
Q12846	SNARE complex (STX4, SNAP23, VAMP2)	CORUM:731
Q12846	SNARE complex (STX4, VAMP1, VAMP7)	CORUM:733
Q12846	SNARE complex (STX4, VAMP8, VAMP3, SNAP23)	CORUM:1169
Q12873	ALL-1 supercomplex	CORUM:1257
Q12873	Anti-HDAC2 complex	CORUM:632
Q12873	HDAC1-associated core complex cII	CORUM:649
Q12873	HDAC1-associated protein complex	CORUM:646
Q12873	HDAC2-asscociated core complex	CORUM:650
Q12873	NRD complex (Nucleosome remodeling and deacetylation complex)	CORUM:614
Q12873	SNF2h-cohesin-NuRD complex	CORUM:282
Q12874	17S U2 snRNP	CORUM:2755
Q12874	C complex spliceosome	CORUM:1181
Q12874	SF3A1-SF3A2-SF3A3 complex	CORUM:1734
Q12874	Spliceosome	CORUM:351
Q12879	PSD95-FYN-NR2A complex	CORUM:5641
Q12888	53BP1-containing complex	CORUM:5231
Q12888	MDC1-H2AFX-TP53BP1 complex	CORUM:2774
Q12888	MDC1-p53BP1-SMC1 complex	CORUM:2775
Q12888	PTIP-DNA damage response complex	CORUM:5197
Q12904	Multisynthetase complex	CORUM:3040
Q12905	CDC5L complex	CORUM:1183
Q12905	DNA-PK-Ku-eIF2-NF90-NF45 complex	CORUM:5183
Q12905	Large Drosha complex	CORUM:1332
Q12905	Nop56p-associated pre-rRNA complex	CORUM:3055
Q12906	DGCR8 multiprotein complex	CORUM:3082
Q12906	DGCR8-ILF3 complex	CORUM:3079
Q12906	DNA-PK-Ku-eIF2-NF90-NF45 complex	CORUM:5183
Q12906	Emerin complex 52	CORUM:5615
Q12906	ILF3-XPO5 complex	CORUM:3080
Q12906	Large Drosha complex	CORUM:1332
Q12906	Nop56p-associated pre-rRNA complex	CORUM:3055
Q12931	17S U2 snRNP	CORUM:2755
Q12933	Kinase maturation complex 2	CORUM:5212
Q12933	TANK-TRAF2-TRAF3 complex	CORUM:5210
Q12933	TRAF2-MALT1 complex	CORUM:2744
Q12933	TRAF2-TRADD complex	CORUM:5540
Q12933	TRAF2-cIAP1/BIRC2 complex	CORUM:5529
Q12933	Ternary complex (TRAF2, FADD, TRADD)	CORUM:5541
Q12933	Tumor necrosis factor receptor 1 signaling complex	CORUM:5531
Q12959	LIN2-LIN7-SAP97-MINT1 complex	CORUM:3207
Q12959	beta(1)-AR receptosome (ADRB1-SAP97-AKAP79-PRKAR2A)	CORUM:4869
Q12962	DA complex	CORUM:492
Q12962	DAB complex	CORUM:493
Q12962	GCN5-TRRAP histone acetyltransferase complex	CORUM:438
Q12962	PCAF complex	CORUM:477
Q12962	STAGA complex (SPT3-TAF9-GCN5 acetyltransferase complex)	CORUM:476
Q12962	TFIID complex	CORUM:509
Q12962	TFIID complex, B-cell specific	CORUM:485
Q12962	TFIID-beta complex	CORUM:469
Q12962	TFIID-beta complex	CORUM:514
Q12962	TFTC complex (TATA-binding protein-free TAF-II-containing complex)	CORUM:470
Q12965	Emerin complex 1	CORUM:5604
Q12996	BARD1-BRCA1-CSTF complex	CORUM:2211
Q12996	Cleavage stimulation factor	CORUM:1146
Q12996	Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)	CORUM:1147
Q13009	TIAM1-EFNB1-EPHA2 complex	CORUM:5190
Q13009	TIAM1-GRIN1 complex	CORUM:5409
Q13042	Anaphase-promoting complex	CORUM:96
Q13042	Cell division cycle complex (CDC27, CDC16, ANAPC7)	CORUM:5361
Q13075	Homotetrameric complex NIAP	CORUM:3335
Q13084	39S ribosomal subunit, mitochondrial	CORUM:324
Q13084	55S ribosome, mitochondrial	CORUM:320
Q13094	Cbl-SLP-76-Grb2 complex, Fc receptor gamma-R1 stimulated	CORUM:2534
Q13094	ITK-SLP-76 complex, anti-TCR stimulated	CORUM:2963
Q13094	LAT-PLC-gamma-1-p85-GRB2-CBL-VAV-SLP-76 signaling complex, C305 activated	CORUM:2529
Q13094	LCK-SLP76-PLC-gamma-1-LAT complex, pervanadate-activated	CORUM:2955
Q13094	PLC-gamma-1-SLP-76-SOS1-LAT complex	CORUM:2547
Q13094	PLC-gamma-2-SLP-76 complex	CORUM:2912
Q13094	PLC-gamma-2-SLP-76-Lyn-Grb2 complex	CORUM:2536
Q13094	SLP-76-Cbl-Grb2-Shc complex, Fc receptor gamma-R1 stimulated	CORUM:2535
Q13094	SLP-76-PLC-gamma-1-ITK complex, alpha-TCR stimulated	CORUM:2960
Q13094	SLP-76-PLC-gamma-1-VAV complex, alpha-TCR stimulated	CORUM:2961
Q13098	COP9 signalosome complex	CORUM:2174
Q13098	CSA complex	CORUM:727
Q13098	CSA-POLIIa complex	CORUM:728
Q13098	DDB2 complex	CORUM:726
Q13098	Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)	CORUM:2715
Q13111	ASF1-interacting protein complex	CORUM:2235
Q13111	Chromatin assembly complex (CAF-1 complex)	CORUM:1259
Q13111	Histone H3.1 complex	CORUM:1149
Q13111	Replication-coupled CAF-1-MBD1-ETDB1 complex	CORUM:2233
Q13111	WINAC complex	CORUM:1230
Q13112	ASF1-histone containing complex	CORUM:2236
Q13112	ASF1-interacting protein complex	CORUM:2235
Q13112	Chromatin assembly complex (CAF-1 complex)	CORUM:1259
Q13112	Histone H3.1 complex	CORUM:1149
Q13114	TANK-TRAF2-TRAF3 complex	CORUM:5210
Q13118	BP-SMAD complex	CORUM:443
Q13123	Spliceosome	CORUM:351
Q13127	REST-CoREST-mSIN3A complex	CORUM:1232
Q13131	NDPKA-AMPKalpha1 complex	CORUM:771
Q13148	Large Drosha complex	CORUM:1332
Q13155	Multisynthetase complex	CORUM:3040
Q13158	Death induced signaling complex DISC (FAS, FADD, CASP8, CFLAR), membrane-associated, CD95L induced	CORUM:5799
Q13158	Death induced signaling complex II (FADD, CASP8, CFLAR), cytosolic, CD95L induced	CORUM:5798
Q13158	Death-inducing signaling complex DISC (type I cells associated), stimulated	CORUM:5800
Q13158	FAS-FADD-CASP10 complex	CORUM:5861
Q13158	FAS-FADD-CASP8-CASP10 complex	CORUM:5859
Q13158	Ternary complex (TRAF2, FADD, TRADD)	CORUM:5541
Q13163	Kinase maturation complex 1	CORUM:5199
Q13185	CEN complex	CORUM:929
Q13191	SH3KBP1-CBLB-EGFR complex	CORUM:5171
Q13200	PA700 complex	CORUM:32
Q13200	PA700-20S-PA28 complex	CORUM:193
Q13216	CSA complex	CORUM:727
Q13216	CSA-POLIIa complex	CORUM:728
Q13227	Kaiso-NCOR complex	CORUM:2183
Q13227	MSH4-MSH5-GPS2 complex	CORUM:425
Q13227	NCOR complex	CORUM:15
Q13227	NCOR-HDAC3 complex	CORUM:741
Q13227	SMRT complex	CORUM:58
Q13242	Spliceosome	CORUM:351
Q13243	PGC-1-SRp40-SRp55-SRp75 complex	CORUM:2589
Q13243	Spliceosome	CORUM:351
Q13247	PGC-1-SRp40-SRp55-SRp75 complex	CORUM:2589
Q13247	Spliceosome	CORUM:351
Q13257	MAD2-CDC20 complex	CORUM:2718
Q13257	Mitotic checkpoint complex (MCC)	CORUM:190
Q13263	Emerin complex 32	CORUM:5614
Q13263	NCOR1 complex	CORUM:1413
Q13277	Complexin complex (STX3, CPLX1, CPLX3)	CORUM:1140
Q13277	SNARE complex (VAMP2, SNAP25, STX1a, STX3, CPLX1, CPLX3, CPLX4)	CORUM:1139
Q13283	Emerin complex 25	CORUM:5613
Q13287	Emerin architectural complex	CORUM:5608
Q13287	Emerin complex 24	CORUM:5611
Q13287	Emerin complex 32	CORUM:5614
Q13287	Emerin complex 52	CORUM:5615
Q13287	Emerin-actin-NMI complex	CORUM:5607
Q13287	Emerin-actin-NMI-(alphaII)spectrin complex	CORUM:5606
Q13287	IFP35-NMI complex	CORUM:1064
Q13309	CDH1-SKP2 complex	CORUM:5320
Q13309	P-TEFb-SKP2 complex	CORUM:2604
Q13309	SCF subcomplex (WEE1, SKP2, BTRC)	CORUM:2880
Q13309	URI complex (Unconventional prefoldin RPB5 Interactor)	CORUM:781
Q13309	Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)	CORUM:2715
Q13309	Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)	CORUM:615
Q13309	Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1)	CORUM:3036
Q13309	Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, RBX1)	CORUM:1051
Q13309	p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex	CORUM:3015
Q13315	ATM homodimer complex	CORUM:5369
Q13315	ATM-NBS1 complex	CORUM:2723
Q13315	BASC complex (BRCA1-associated genome surveillance complex)	CORUM:433
Q13315	MDC1-MRN-ATM-FANCD2 complex	CORUM:2217
Q13330	Anti-HDAC2 complex	CORUM:632
Q13330	ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex	CORUM:2657
Q13330	MTA1 complex	CORUM:886
Q13330	MTA1-HDAC core complex	CORUM:889
Q13330	NRD complex (Nucleosome remodeling and deacetylation complex)	CORUM:614
Q13330	NuRD.1 complex	CORUM:587
Q13330	SNF2h-cohesin-NuRD complex	CORUM:282
Q13347	EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C)	CORUM:4392
Q13347	EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)	CORUM:4403
Q13347	EIF3 complex (EIF3B, EIF3G, EIF3I)	CORUM:4395
Q13347	EIF3 complex (EIF3B, EIF3J, EIF3I)	CORUM:4399
Q13347	EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I)	CORUM:4389
Q13347	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)	CORUM:1097
Q13352	CENP-A NAC-CAD complex	CORUM:1179
Q13356	Spliceosome	CORUM:351
Q13363	BRCA1-CtIP-CtBP complex	CORUM:2819
Q13363	CtBP complex	CORUM:642
Q13363	LSD1 complex	CORUM:626
Q13363	SHARP-CtBP complex	CORUM:2921
Q13363	SHARP-CtBP1-CtIP complex	CORUM:2923
Q13363	SHARP-CtBP1-CtIP-RBP-Jkappa corepressor complex	CORUM:2931
Q13367	AP3 adapter complex	CORUM:59
Q13367	AP3-BLOC1 complex	CORUM:652
Q13368	P2X7 receptor signalling complex	CORUM:725
Q13371	DRIP78-PHLP complex	CORUM:3828
Q13393	PKC-alpha-PLD1-PLC-gamma-2 signaling complex, lacritin stimulated	CORUM:2537
Q13404	Ubiquitin ligase complex (TRAF6, TAB2, MALT1, UEV1A, BCL10)	CORUM:2745
Q13405	39S ribosomal subunit, mitochondrial	CORUM:324
Q13405	55S ribosome, mitochondrial	CORUM:320
Q13415	BRCA1-IRIS-pre-replication complex	CORUM:2210
Q13415	ORC complex (origin recognition complex)	CORUM:389
Q13416	Ku-ORC complex	CORUM:5251
Q13416	MCM8-ORC2-CDC6 complex	CORUM:2204
Q13416	ORC complex (origin recognition complex)	CORUM:389
Q13418	ILK-PARVB-ARHGEF6 complex	CORUM:5498
Q13426	DNA double-strand break end-joining complex	CORUM:1189
Q13426	DNA ligase IV-XRCC4 complex (LX complex)	CORUM:345
Q13426	DNA ligase IV-XRCC4-AHNK complex	CORUM:336
Q13426	DNA ligase IV-XRCC4-PNK complex	CORUM:350
Q13426	DNA ligase IV-XRCC4-XLF complex	CORUM:359
Q13428	Nop56p-associated pre-rRNA complex	CORUM:3055
Q13435	17S U2 snRNP	CORUM:2755
Q13435	18S U11/U12 snRNP	CORUM:430
Q13435	C complex spliceosome	CORUM:1181
Q13435	CDC5L complex	CORUM:1183
Q13435	SF3b complex	CORUM:1737
Q13435	Spliceosome	CORUM:351
Q13438	HIF1A-OS9-EGLN1 complex	CORUM:5276
Q13438	HIF1A-OS9-EGLN3 complex	CORUM:5277
Q13443	ITGA9-ITGB1-ADAM9 complex	CORUM:2440
Q13443	ITGAV-ITGB5-ADAM9 complex	CORUM:2346
Q13444	ITGA5-ITGB1-ADAM15 complex	CORUM:2384
Q13444	ITGA9-ITGB1-ADAM15 complex	CORUM:2445
Q13444	ITGAV-ITGB3-ADAM15 complex	CORUM:2359
Q13451	TNF-alpha/NF-kappa B signaling complex 7	CORUM:5268
Q13451	TNF-alpha/NF-kappa B signaling complex 8	CORUM:5269
Q13451	TNF-alpha/NF-kappa B signaling complex 9	CORUM:5285
Q13454	Oligosaccharyltransferase complex (Stt3B variant)	CORUM:1200
Q13469	NFAT-JUN-FOS DNA-protein complex	CORUM:2693
Q13472	BLM complex II	CORUM:2738
Q13472	BLM complex III	CORUM:246
Q13472	BLM-TOP3A complex	CORUM:2223
Q13472	BRAFT complex	CORUM:244
Q13472	FA complex (Fanconi anemia complex)	CORUM:2739
Q13480	SHC3-GAB1 complex	CORUM:904
Q13485	CREBBP-SMAD2-SMAD4 pentameric complex	CORUM:3753
Q13485	CREBBP-SMAD3-SMAD4 pentameric complex	CORUM:3754
Q13485	Ectodermin-SMAD4 complex	CORUM:2704
Q13485	JUND-FOSB-SMAD3-SMAD4 complex	CORUM:2754
Q13485	RSmad complex	CORUM:2829
Q13485	SKI-SMAD2-SMAD4  pentameric complex	CORUM:3739
Q13485	SKI-SMAD3-SMAD4  pentameric complex	CORUM:3740
Q13485	SMAD2-SMAD4-FAST1 complex	CORUM:3038
Q13485	SMAD3-SMAD4-CTCF protein-DNA complex	CORUM:2705
Q13485	SMAD3-SMAD4-FOXO1 complex	CORUM:2761
Q13485	SMAD3-SMAD4-FOXO3 complex	CORUM:2760
Q13485	SMAD3-SMAD4-FOXO3-FOXG1 complex	CORUM:2707
Q13485	SMAD3-SMAD4-FOXO4 complex	CORUM:2762
Q13485	SMAD3-SMAD4-SP1 complex	CORUM:2706
Q13485	SMAD3-SMAD4-cJUN complex	CORUM:2708
Q13485	SMAD3-SMAD4-cJun-cFos complex	CORUM:2692
Q13485	SMAD3/4-E2F4/5-p107-DP1 complex	CORUM:1474
Q13485	SMAD4-SKI complex	CORUM:3200
Q13485	SMAD4-SKI-NCOR complex	CORUM:3206
Q13485	SMAD4-SMAD2-SMAD3 complex	CORUM:2834
Q13485	SMAD4-SNO-SKI complex	CORUM:3197
Q13487	SNAPc (small nuclear RNA-activating protein) complex	CORUM:114
Q13490	TRAF2-cIAP1/BIRC2 complex	CORUM:5529
Q13490	Tumor necrosis factor receptor 1 signaling complex	CORUM:5531
Q13503	ARC complex	CORUM:288
Q13503	ARC-L complex	CORUM:287
Q13503	BRCA1-RNA polymerase II complex	CORUM:2825
Q13503	CRSP complex	CORUM:284
Q13503	Mediator complex	CORUM:230
Q13503	Mediator complex	CORUM:5450
Q13503	NAT complex	CORUM:229
Q13503	PC2 complex	CORUM:300
Q13503	RNA polymerase II complex, chromatin structure modifying	CORUM:3064
Q13503	RNA polymerase II complex, chromatin structure modifying	CORUM:3065
Q13503	RNA polymerase II complex, chromatin structure modifying	CORUM:3066
Q13503	RNA polymerase II complex, incomplete (CDK8 complex), chromatin structure modifying	CORUM:3067
Q13503	SMCC complex	CORUM:301
Q13503	TRAP complex	CORUM:535
Q13507	TRPC1-TRPC3-TRPC7 complex	CORUM:536
Q13507	TRPC3-TRPC4 channel complex, redox-sensitive	CORUM:527
Q13523	C complex spliceosome	CORUM:1181
Q13523	Spliceosome	CORUM:351
Q13526	RAF1-PPP2-PIN1 complex	CORUM:5211
Q13535	ATR-ATRIP complex	CORUM:265
Q13535	ATR-HDAC2 complex	CORUM:1133
Q13535	ATR-HDAC2-CHD4 complex	CORUM:1134
Q13547	ALL-1 supercomplex	CORUM:1257
Q13547	Anti-HDAC2 complex	CORUM:632
Q13547	BHC complex	CORUM:636
Q13547	BRAF53-BRCA2 complex	CORUM:871
Q13547	BRCA1-HDAC1-HDAC2 complex	CORUM:2814
Q13547	BRM-SIN3A complex	CORUM:714
Q13547	BRMS1-SIN3-HDAC complex	CORUM:696
Q13547	CBF1-HDAC1-SMRT complex	CORUM:3156
Q13547	CoREST-HDAC complex	CORUM:620
Q13547	CtBP complex	CORUM:642
Q13547	DNMT3B complex	CORUM:49
Q13547	Emerin complex 32	CORUM:5614
Q13547	Emerin regulatory complex	CORUM:5609
Q13547	FE65-TSHZ3-HDAC1 complex	CORUM:5870
Q13547	HCF-1 complex	CORUM:2721
Q13547	HDAC1-associated core complex cI	CORUM:648
Q13547	HDAC1-associated core complex cII	CORUM:649
Q13547	HDAC1-associated protein complex	CORUM:646
Q13547	HERP1/HEY2-NCOR-SIN3A complex	CORUM:3263
Q13547	ING2 complex	CORUM:2851
Q13547	LARC complex (LCR-associated remodeling complex)	CORUM:778
Q13547	LSD1 complex	CORUM:626
Q13547	MTA2 complex	CORUM:888
Q13547	MeCP1 complex	CORUM:685
Q13547	MeCP2-SIN3A-HDAC complex	CORUM:749
Q13547	Mi-2/NuRD-MTA2 complex	CORUM:41
Q13547	Mi2/NuRD complex	CORUM:61
Q13547	Mi2/NuRD-BCL6-MTA3 complex	CORUM:585
Q13547	NCOR-SIN3-HDAC-HESX1 complex	CORUM:3167
Q13547	NCOR-SIN3-HDAC1 complex	CORUM:747
Q13547	NCOR2 complex	CORUM:1505
Q13547	NK-3-Groucho-HIPK2-SIN3A-RbpA48-HDAC1 complex	CORUM:3149
Q13547	NRD complex (Nucleosome remodeling and deacetylation complex)	CORUM:614
Q13547	PU.1-SIN3A-HDAC complex	CORUM:720
Q13547	RB1-HDAC1-BRG1 complex	CORUM:3269
Q13547	Rb-HDAC1 complex	CORUM:3853
Q13547	SIN3 complex	CORUM:732
Q13547	SIN3-ING1b complex I	CORUM:738
Q13547	SIN3-ING1b complex II	CORUM:739
Q13547	SIN3-SAP25 complex	CORUM:743
Q13547	SKI-NCOR1-SIN3A-HDAC1 complex	CORUM:3044
Q13547	SMAD3-cSKI-SIN3A-HDAC1 complex	CORUM:3961
Q13547	SNF2h-cohesin-NuRD complex	CORUM:282
Q13547	SWI/SNF chromatin-remodeling complex	CORUM:5184
Q13547	TIP5-DNMT-HDAC1 complex	CORUM:5695
Q13547	XFIM complex	CORUM:634
Q13547	anti-BHC110 complex	CORUM:633
Q13547	p33ING1b-HDAC1 complex	CORUM:1159
Q13547	pRb2/p130-multimolecular complex (DNMT1, E2F4, SuV39H1, HDAC1, RBL2)	CORUM:5117
